unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1.67417E+12,1/20/2023 0:00,SOL/USD,21.397,25.828,20.932,25.53,52205.60422,1332809.076
1.67409E+12,1/19/2023 0:00,SOL/USD,20.788,21.877,20.33,21.397,31872.88301,681984.0778
1.674E+12,1/18/2023 0:00,SOL/USD,22.842,23.64,20.383,20.788,86404.49299,1796176.600234544
1.67391E+12,1/17/2023 0:00,SOL/USD,23.595,23.95,22.7,22.842,39249.57431,896538.7764575459
1.67383E+12,1/16/2023 0:00,SOL/USD,22.91,25,22.277,23.595,102568.1885,2420096.407492335
1.67374E+12,1/15/2023 0:00,SOL/USD,24.271,25.026,21.964,22.91,80389.27032,1841718.183
1.67365E+12,1/14/2023 0:00,SOL/USD,18.344,24.748,18.296,24.271,206941.3723,5022674.048
1.67357E+12,1/13/2023 0:00,SOL/USD,16.631,18.657,16.287,18.344,99098.29114,1817859.0527088481
1.67348E+12,1/12/2023 0:00,SOL/USD,16.363,17.008,15.58,16.631,51931.67286,863675.6513
1.6734E+12,1/11/2023 0:00,SOL/USD,16.203,16.603,15.288,16.363,39772.62118,650799.4004
1.67331E+12,1/10/2023 0:00,SOL/USD,16.269,17.161,15.568,16.203,36418.69578,590092.1277
1.67322E+12,1/9/2023 0:00,SOL/USD,14.482,17.454,14.302,16.269,101630.8368,1653432.0837202407
1.67314E+12,1/8/2023 0:00,SOL/USD,13.094,14.963,12.856,14.482,35368.57477,512207.6998
1.67305E+12,1/7/2023 0:00,SOL/USD,13.498,13.498,13.028,13.094,14547.89544,190490.14282588998
1.67296E+12,1/6/2023 0:00,SOL/USD,13.414,13.589,12.706,13.498,30235.72978,408121.8805
1.67288E+12,1/5/2023 0:00,SOL/USD,13.439,13.862,12.964,13.414,14798.26228,198503.8902
1.6728E+12,1/4/2023 4:00,SOL/USD,13.561,14.21,12.834,13.418,34488.38966,462765.2124
1.67279E+12,1/4/2023 0:00,SOL/USD,13.392,14.21,12.834,13.439,46607.50348,626358.2392408419
1.67272E+12,1/3/2023 4:00,SOL/USD,11.21,14.059,11.202,13.561,69671.0148,944808.6317
1.6727E+12,1/3/2023 0:00,SOL/USD,11.28,13.95,11.008,13.392,58971.35777,789744.4233
1.67263E+12,1/2/2023 4:00,SOL/USD,9.992,12.01,9.948,11.21,49673.55503,556840.5519
1.67262E+12,1/2/2023 0:00,SOL/USD,10.002,12.01,9.816,11.28,49497.14964,558327.848
1.67255E+12,1/1/2023 4:00,SOL/USD,9.976,10.052,9.72,9.992,10222.1829,102140.0515
1.67253E+12,1/1/2023 0:00,SOL/USD,9.956,10.099,9.72,10.002,12412.88487,124153.6745
1.67246E+12,12/31/2022 4:00,SOL/USD,9.743,10.182,9.663,9.976,21496.42105,214448.29637484803
1.67244E+12,12/31/2022 0:00,SOL/USD,9.88,10.182,9.663,9.956,21835.06051,217389.8624
1.67237E+12,12/30/2022 4:00,SOL/USD,9.5,10.066,9.038,9.743,41493.37786,404269.98052895203
1.67236E+12,12/30/2022 0:00,SOL/USD,9.648,10.227,9.038,9.88,67694.05236,668817.2373
1.67229E+12,12/29/2022 4:00,SOL/USD,9.748,10.951,7.889,9.5,224755.1041,2135173.489
1.67227E+12,12/29/2022 0:00,SOL/USD,9.749,10.951,7.889,9.648,218057.6573,2103820.277572512
1.6722E+12,12/28/2022 4:00,SOL/USD,10.777,10.78,9.384,9.748,298481.4712,2909597.381394072
1.67219E+12,12/28/2022 0:00,SOL/USD,11.097,11.118,9.384,9.749,286839.6457,2796399.7058805553
1.67211E+12,12/27/2022 4:00,SOL/USD,11.285,11.296,10.681,10.777,137412.1319,1480890.5458850488
1.6721E+12,12/27/2022 0:00,SOL/USD,11.325,11.424,10.701,11.097,141369.5877,1568778.315
1.67203E+12,12/26/2022 4:00,SOL/USD,11.434,11.494,11.08,11.285,35541.50232,401085.8537
1.67201E+12,12/26/2022 0:00,SOL/USD,11.414,11.494,11.08,11.325,20724.82643,234708.65928577498
1.67194E+12,12/25/2022 4:00,SOL/USD,11.462,11.554,11.259,11.434,3339.565083,38184.58716
1.67193E+12,12/25/2022 0:00,SOL/USD,11.438,11.554,11.259,11.414,2645.530916,30196.089875224003
1.67185E+12,12/24/2022 4:00,SOL/USD,11.777,11.786,11.063,11.462,16507.92396,189213.8245
1.67184E+12,12/24/2022 0:00,SOL/USD,11.781,11.786,11.063,11.438,16507.08613,188808.0512
1.67177E+12,12/23/2022 4:00,SOL/USD,12.019,12.04,11.734,11.777,32651.20271,384533.2143
1.67175E+12,12/23/2022 0:00,SOL/USD,11.804,12.106,11.736,11.781,64494.93175,759814.791
1.67168E+12,12/22/2022 4:00,SOL/USD,12.132,12.132,11.672,12.019,51244.5917,615908.7476
1.67167E+12,12/22/2022 0:00,SOL/USD,12.129,12.186,11.672,11.804,52840.56965,623730.0841
1.6716E+12,12/21/2022 4:00,SOL/USD,12.087,12.214,11.901,12.132,47667.83401,578306.1621729239
1.67158E+12,12/21/2022 0:00,SOL/USD,12.269,12.282,11.901,12.129,59591.98483,722791.184
1.67151E+12,12/20/2022 4:00,SOL/USD,12.187,12.48,12.069,12.087,62264.14939,752586.7737
1.67149E+12,12/20/2022 0:00,SOL/USD,11.916,12.48,11.847,12.269,73365.63822,900123.0153
1.67142E+12,12/19/2022 4:00,SOL/USD,12.231,12.352,11.665,12.187,123922.0028,1510237.447672681
1.67141E+12,12/19/2022 0:00,SOL/USD,12.37,12.585,11.665,11.916,111424.3476,1327732.526037348
1.67134E+12,12/18/2022 4:00,SOL/USD,12.468,12.596,12.2,12.231,52947.43991,647600.1375
1.67132E+12,12/18/2022 0:00,SOL/USD,12.512,12.596,12.273,12.37,44421.98338,549499.9344
1.67125E+12,12/17/2022 4:00,SOL/USD,12.271,12.53,12.15,12.468,79518.54626,991437.2347821479
1.67124E+12,12/17/2022 0:00,SOL/USD,12.23,12.523,11.931,12.512,108583.1471,1358592.336002208
1.67116E+12,12/16/2022 4:00,SOL/USD,14.4,14.4,11.931,12.271,164532.4031,2018977.118710062
1.67115E+12,12/16/2022 0:00,SOL/USD,14.049,14.4,12,12.23,148695.4968,1818545.9256927802
1.67108E+12,12/15/2022 4:00,SOL/USD,14.376,14.4,13.876,14.4,24836.2379,357641.8257
1.67106E+12,12/15/2022 0:00,SOL/USD,14.117,14.5,13.866,14.049,93629.37167,1315399.0426199278
1.67099E+12,12/14/2022 4:00,SOL/USD,13.946,14.954,13.803,14.376,80059.96135,1150942.004
1.67098E+12,12/14/2022 0:00,SOL/USD,13.89,14.954,13.803,14.117,72593.68357,1024805.0309718071
1.6709E+12,12/13/2022 4:00,SOL/USD,13.075,14.16,12.787,13.946,52375.06013,730422.5886148179
1.67089E+12,12/13/2022 0:00,SOL/USD,13.314,14.16,12.787,13.89,47132.5446,654671.0445
1.67082E+12,12/12/2022 4:00,SOL/USD,12.948,13.386,12.92,13.075,46027.21777,601805.8723165999
1.6708E+12,12/12/2022 0:00,SOL/USD,13.42,13.483,12.814,13.314,49048.81911,653035.9776571679
1.67073E+12,12/11/2022 4:00,SOL/USD,13.649,13.797,12.814,12.948,20127.78269,260614.5302
1.67072E+12,12/11/2022 0:00,SOL/USD,13.581,13.797,13.385,13.42,15165.03018,203514.705
1.67064E+12,12/10/2022 4:00,SOL/USD,13.636,13.737,13.535,13.649,5125.674769,69960.33492
1.67063E+12,12/10/2022 0:00,SOL/USD,13.587,13.737,13.536,13.581,21908.16307,297534.76269441296
1.67056E+12,12/9/2022 4:00,SOL/USD,13.74,14.012,13.513,13.636,47650.20025,649758.1305544559
1.67054E+12,12/9/2022 0:00,SOL/USD,13.678,14.012,13.513,13.587,36294.10988,493128.0709
1.67047E+12,12/8/2022 4:00,SOL/USD,13.446,13.785,13.277,13.74,21120.56309,290196.5369
1.67046E+12,12/8/2022 0:00,SOL/USD,13.487,13.77,13.277,13.678,23526.9372,321801.447
1.67039E+12,12/7/2022 4:00,SOL/USD,14.033,14.033,13.339,13.446,9722.419466,130727.65213983599
1.67037E+12,12/7/2022 0:00,SOL/USD,14.288,14.34,13.477,13.487,30616.21753,412920.9258
1.6703E+12,12/6/2022 4:00,SOL/USD,14.17,14.371,13.886,14.033,43514.19082,610634.6397
1.67028E+12,12/6/2022 0:00,SOL/USD,13.828,14.371,13.812,14.288,62304.13512,890201.4825
1.67021E+12,12/5/2022 4:00,SOL/USD,13.901,14.29,13.574,14.17,97302.22732,1378772.561
1.6702E+12,12/5/2022 0:00,SOL/USD,13.713,14.165,13.574,13.828,93698.84912,1295667.685672844
1.67013E+12,12/4/2022 4:00,SOL/USD,13.422,14.165,13.35,13.901,28486.17759,395986.3547
1.67011E+12,12/4/2022 0:00,SOL/USD,13.298,13.742,13.295,13.713,10929.78694,149880.16836307198
1.67004E+12,12/3/2022 4:00,SOL/USD,13.641,13.685,13.195,13.422,39494.76408,530098.7235354481
1.67003E+12,12/3/2022 0:00,SOL/USD,13.715,13.761,13.195,13.298,42276.25265,562189.6077
1.66995E+12,12/2/2022 4:00,SOL/USD,13.43,13.821,13.337,13.641,84106.87581,1147301.892883287
1.66994E+12,12/2/2022 0:00,SOL/USD,13.494,13.821,13.321,13.715,81623.99242,1119473.056054015
1.66987E+12,12/1/2022 4:00,SOL/USD,13.94,13.94,13.321,13.43,8293.355043,111379.75822748999
1.66985E+12,12/1/2022 0:00,SOL/USD,14.199,14.199,13.411,13.494,40927.61465,552277.232
1.66978E+12,11/30/2022 4:00,SOL/USD,13.494,14.302,13.207,13.94,85985.59734,1198639.2268638401
1.66977E+12,11/30/2022 0:00,SOL/USD,13.339,14.302,13.207,14.199,91444.4565,1298419.837800903
1.66969E+12,11/29/2022 4:00,SOL/USD,13.465,13.946,13.273,13.494,54680.92733,737864.4334
1.66968E+12,11/29/2022 0:00,SOL/USD,13.314,13.946,13.154,13.339,37575.57681,501220.6191
1.66961E+12,11/28/2022 4:00,SOL/USD,13.067,13.734,12.87,13.465,67852.52667,913634.2716
1.66959E+12,11/28/2022 0:00,SOL/USD,14.096,14.149,12.771,13.314,120080.992,1598758.327794222
1.66952E+12,11/27/2022 4:00,SOL/USD,14.257,14.429,12.771,13.067,92243.58541,1205346.930539403
1.66951E+12,11/27/2022 0:00,SOL/USD,14.149,14.429,14.045,14.096,43432.86185,612229.6207
1.66944E+12,11/26/2022 4:00,SOL/USD,14.362,14.944,13.982,14.257,47107.54339,671612.2461
1.66942E+12,11/26/2022 0:00,SOL/USD,14.014,14.944,13.982,14.149,53478.14271,756662.2412
1.66935E+12,11/25/2022 4:00,SOL/USD,14.18,14.572,13.896,14.362,41659.87925,598319.1858028619
1.66933E+12,11/25/2022 0:00,SOL/USD,14.58,14.58,13.896,14.014,45911.4101,643402.5010713299
1.66926E+12,11/24/2022 4:00,SOL/USD,14.642,14.801,13.867,14.18,71101.37347,1008217.4758329601
1.66925E+12,11/24/2022 0:00,SOL/USD,14.346,14.979,13.867,14.58,62095.10366,905346.6113
1.66918E+12,11/23/2022 4:00,SOL/USD,13.019,14.979,12.709,14.642,135431.5799,1982989.192925084
1.66916E+12,11/23/2022 0:00,SOL/USD,12.423,14.552,12.39,14.346,142124.5603,2038918.942078146
1.66909E+12,11/22/2022 4:00,SOL/USD,11.581,13.451,10.932,13.019,143489.6601,1868091.884490387
1.66908E+12,11/22/2022 0:00,SOL/USD,11.792,12.487,10.932,12.423,150984.7609,1875683.684859468
1.669E+12,11/21/2022 4:00,SOL/USD,11.731,12.129,11.26,11.581,124197.1504,1438327.199025601
1.66899E+12,11/21/2022 0:00,SOL/USD,12.249,12.264,11.26,11.792,134958.2339,1591427.494585104
1.66892E+12,11/20/2022 4:00,SOL/USD,12.903,13.55,11.54,11.731,106477.9806,1249093.190254366
1.6689E+12,11/20/2022 0:00,SOL/USD,12.826,13.55,12.099,12.249,77760.20353,952484.7330022231
1.66883E+12,11/19/2022 4:00,SOL/USD,12.87,12.989,12.564,12.903,47670.15733,615088.04
1.66882E+12,11/19/2022 0:00,SOL/USD,13.244,13.246,12.564,12.826,55782.53288,715466.7668
1.66874E+12,11/18/2022 4:00,SOL/USD,13.685,13.685,12.624,12.87,41209.97251,530372.3462
1.66873E+12,11/18/2022 0:00,SOL/USD,13.61,13.842,12.955,13.244,50077.9612,663232.5182
1.66866E+12,11/17/2022 4:00,SOL/USD,14.237,14.424,12.902,13.685,140226.2152,1918995.7551762203
1.66864E+12,11/17/2022 0:00,SOL/USD,14.258,14.499,12.902,13.61,139073.3264,1892787.9727531301
1.66857E+12,11/16/2022 4:00,SOL/USD,14.555,14.555,13.631,14.237,40565.51034,577531.1706963431
1.66856E+12,11/16/2022 0:00,SOL/USD,14.279,14.62,13.515,14.258,113796.8462,1622515.4335473399
1.66848E+12,11/15/2022 4:00,SOL/USD,14.186,18,13.919,14.555,69240.70316,1007798.434479245
1.66847E+12,11/15/2022 0:00,SOL/USD,13.934,18,13.84,14.279,73771.56666,1053384.200266745
1.6684E+12,11/14/2022 4:00,SOL/USD,13.028,15.611,12.45,14.186,55820.88032,791875.0082053341
1.66838E+12,11/14/2022 0:00,SOL/USD,13.176,15.384,12.01,13.934,77009.14806,1073045.469081974
1.66831E+12,11/13/2022 4:00,SOL/USD,14.482,14.657,12.01,13.028,70119.81587,913520.9611
1.6683E+12,11/13/2022 0:00,SOL/USD,14.477,14.657,13.101,13.176,50425.67181,664408.6518080881
1.66823E+12,11/12/2022 4:00,SOL/USD,15.9,16.007,13.934,14.482,41665.41627,603398.5584
1.66821E+12,11/12/2022 0:00,SOL/USD,16.197,16.325,14.341,14.477,35066.51354,507657.9165
1.66814E+12,11/11/2022 4:00,SOL/USD,16.319,18.25,15.228,15.9,77211.23446,1227658.628
1.66812E+12,11/11/2022 0:00,SOL/USD,17.633,18.25,15.228,16.197,106476.25,1724595.821071833
1.66805E+12,11/10/2022 4:00,SOL/USD,15.156,19,12.66,16.319,283192.0749,4621411.470913222
1.66804E+12,11/10/2022 0:00,SOL/USD,14.068,19,12.66,17.633,310164.4121,5469129.079017757
1.66797E+12,11/9/2022 4:00,SOL/USD,22.096,22.096,11.73,15.156,265343.6953,4021549.046603352
1.66795E+12,11/9/2022 0:00,SOL/USD,24.359,24.359,11.73,14.068,576733.042,8113480.434982611
1.66788E+12,11/8/2022 4:00,SOL/USD,26.659,31.733,20.5,22.096,708736.805,15660248.442815984
1.66787E+12,11/8/2022 0:00,SOL/USD,29.365,31.733,21.5,24.359,721029.7778,17563564.357625075
1.66779E+12,11/7/2022 4:00,SOL/USD,32.455,32.868,25.86,26.659,268258.529,7151504.124770954
1.66778E+12,11/7/2022 0:00,SOL/USD,32.655,33.11,28.026,29.365,195391.1029,5737659.736071199
1.66771E+12,11/6/2022 4:00,SOL/USD,36.023,36.372,32.133,32.455,60339.66015,1958323.67
1.66769E+12,11/6/2022 0:00,SOL/USD,36.892,37.021,32.312,32.655,55252.65148,1804275.3341120551
1.66762E+12,11/5/2022 4:00,SOL/USD,34.692,38.781,34.4,36.023,157681.1972,5680149.767
1.66761E+12,11/5/2022 0:00,SOL/USD,33.736,38.781,33.686,36.892,161435.2619,5955669.681203176
1.66753E+12,11/4/2022 4:00,SOL/USD,31.94,35.033,31.698,34.692,66964.6135,2323136.3716807677
1.66752E+12,11/4/2022 0:00,SOL/USD,30.856,34.2,30.657,33.736,65839.59291,2221164.5065467036
1.66745E+12,11/3/2022 4:00,SOL/USD,31.636,32.229,30.606,31.94,30725.20941,981363.1885873401
1.66743E+12,11/3/2022 0:00,SOL/USD,30.79,32.229,30.606,30.856,26533.84384,818728.2854
1.66736E+12,11/2/2022 4:00,SOL/USD,32.273,32.932,30.217,31.636,42265.18157,1337101.284116884
1.66735E+12,11/2/2022 0:00,SOL/USD,32.177,32.932,30.217,30.79,61017.37349,1878724.9296955199
1.66728E+12,11/1/2022 4:00,SOL/USD,32.61,33.379,31.924,32.273,23773.16583,767231.3808315902
1.66726E+12,11/1/2022 0:00,SOL/USD,32.598,33.379,32.131,32.177,23841.49439,767147.765
1.66719E+12,10/31/2022 4:00,SOL/USD,32.784,34.371,32.167,32.61,47642.54885,1553623.518
1.66717E+12,10/31/2022 0:00,SOL/USD,32.933,34.371,32.167,32.598,46248.94807,1507623.209088066
1.6671E+12,10/30/2022 4:00,SOL/USD,32.99,33.535,31.94,32.784,26196.96059,858841.1559
1.66709E+12,10/30/2022 0:00,SOL/USD,32.863,33.535,31.94,32.933,24368.15685,802516.5095
1.66702E+12,10/29/2022 4:00,SOL/USD,32.946,33.846,32.552,32.99,36152.63788,1192675.5234962502
1.667E+12,10/29/2022 0:00,SOL/USD,32.059,33.846,31.875,32.863,40385.03538,1327173.417791529
1.66693E+12,10/28/2022 4:00,SOL/USD,30.677,33.004,30.121,32.946,61395.19142,2022725.976457428
1.66692E+12,10/28/2022 0:00,SOL/USD,30.568,32.547,30.121,32.059,60310.3986,1933491.0687173998
1.66689E+12,10/27/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66684E+12,10/27/2022 4:00,SOL/USD,31.466,32.35,30.367,30.677,46048.42026,1412627.388438728
1.66683E+12,10/27/2022 0:00,SOL/USD,31.251,32.35,30.467,30.568,44616.18114,1363827.425
1.6668E+12,10/26/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66676E+12,10/26/2022 4:00,SOL/USD,31.127,31.627,31.056,31.466,3200.310218,100700.96131958801
1.66674E+12,10/26/2022 0:00,SOL/USD,30.9,32.176,30.647,31.251,78160.01417,2442578.6026704153
1.66671E+12,10/25/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66667E+12,10/25/2022 4:00,SOL/USD,28.483,32.317,28.045,31.127,114028.2903,3549358.593257545
1.66666E+12,10/25/2022 0:00,SOL/USD,28.308,32.317,28.045,30.9,104836.5453,3239449.248
1.66663E+12,10/24/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66658E+12,10/24/2022 4:00,SOL/USD,28.607,29.187,28.105,28.483,30136.55778,858379.5753
1.66657E+12,10/24/2022 0:00,SOL/USD,29.282,29.488,28.179,28.308,35068.10252,992707.8462
1.66654E+12,10/23/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.6665E+12,10/23/2022 4:00,SOL/USD,28.364,29.488,27.738,28.607,29602.58203,846841.0642180309
1.66648E+12,10/23/2022 0:00,SOL/USD,28.031,29.429,27.738,29.282,25434.82592,744782.5726
1.66645E+12,10/22/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66641E+12,10/22/2022 4:00,SOL/USD,27.826,28.578,27.482,28.364,21176.6809,600655.3771
1.6664E+12,10/22/2022 0:00,SOL/USD,28.127,28.213,27.482,28.031,21327.15127,597821.3772
1.66637E+12,10/21/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66632E+12,10/21/2022 4:00,SOL/USD,28.129,28.27,26.854,27.826,57636.11493,1603782.5340700059
1.66631E+12,10/21/2022 0:00,SOL/USD,28.085,28.27,26.854,28.127,68202.50309,1918331.804356176
1.66628E+12,10/20/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66624E+12,10/20/2022 4:00,SOL/USD,28.932,29.462,27.515,28.129,54879.80231,1543713.959206119
1.66622E+12,10/20/2022 0:00,SOL/USD,28.858,29.462,27.962,28.085,46735.07229,1312554.5051803952
1.6662E+12,10/19/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66615E+12,10/19/2022 4:00,SOL/USD,30.056,30.056,28.421,28.932,15400.66356,445571.9982
1.66614E+12,10/19/2022 0:00,SOL/USD,30.14,30.24,28.626,28.858,37847.13441,1092192.604688348
1.66611E+12,10/18/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66607E+12,10/18/2022 4:00,SOL/USD,31.087,31.241,29.729,30.056,33436.44811,1004965.884454272
1.66605E+12,10/18/2022 0:00,SOL/USD,31.208,31.485,29.729,30.14,31867.53027,960487.3623980801
1.66602E+12,10/17/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66598E+12,10/17/2022 4:00,SOL/USD,30.007,31.485,29.953,31.087,30338.39083,943129.5559
1.66596E+12,10/17/2022 0:00,SOL/USD,30.141,31.281,29.855,31.208,30715.02246,958554.4211
1.66594E+12,10/16/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66589E+12,10/16/2022 4:00,SOL/USD,29.763,30.521,29.69,30.007,18493.55037,554935.9659
1.66588E+12,10/16/2022 0:00,SOL/USD,29.595,30.521,29.58,30.141,24266.48112,731416.0074
1.66585E+12,10/15/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66581E+12,10/15/2022 4:00,SOL/USD,30.112,30.185,29.367,29.763,26427.02958,786547.6814
1.66579E+12,10/15/2022 0:00,SOL/USD,30.008,30.189,29.367,29.595,24985.26455,739438.9043
1.66576E+12,10/14/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66572E+12,10/14/2022 4:00,SOL/USD,31.64,31.978,29.644,30.112,42749.84853,1287283.439
1.66571E+12,10/14/2022 0:00,SOL/USD,30.489,31.978,29.644,30.008,45426.79564,1363167.2836551438
1.66568E+12,10/13/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66563E+12,10/13/2022 4:00,SOL/USD,30.773,31.884,27.822,31.64,144593.715,4574945.143
1.66562E+12,10/13/2022 0:00,SOL/USD,31.155,31.193,27.822,30.489,138763.3562,4230755.9670293555
1.66559E+12,10/12/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66555E+12,10/12/2022 4:00,SOL/USD,30.96,31.286,30.519,30.773,12368.78891,380624.74100433796
1.66553E+12,10/12/2022 0:00,SOL/USD,30.797,31.528,30.688,31.155,27587.86917,859500.0638
1.6655E+12,10/11/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66546E+12,10/11/2022 4:00,SOL/USD,31.372,31.856,30.423,30.96,36009.49108,1114853.844
1.66545E+12,10/11/2022 0:00,SOL/USD,31.943,31.943,30.423,30.797,34604.6232,1065718.581
1.66542E+12,10/10/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66537E+12,10/10/2022 4:00,SOL/USD,33.03,33.117,31.079,31.372,23949.30048,751337.4545
1.66536E+12,10/10/2022 0:00,SOL/USD,32.926,33.46,31.878,31.943,19425.50473,620508.8975584471
1.66533E+12,10/9/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66529E+12,10/9/2022 4:00,SOL/USD,32.526,33.46,32.468,33.03,7926.357007,261807.5719
1.66527E+12,10/9/2022 0:00,SOL/USD,32.586,33.123,32.446,32.926,8059.178401,265356.508
1.66524E+12,10/8/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.6652E+12,10/8/2022 4:00,SOL/USD,32.836,33.001,32.367,32.526,6319.994588,205564.144
1.66519E+12,10/8/2022 0:00,SOL/USD,32.974,33.052,32.367,32.586,7167.040872,233545.1939
1.66516E+12,10/7/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66512E+12,10/7/2022 4:00,SOL/USD,33.647,33.763,32.427,32.836,28863.01802,947746.0596718839
1.6651E+12,10/7/2022 0:00,SOL/USD,33.362,33.766,32.427,32.974,28536.07408,940948.5066479719
1.66507E+12,10/6/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66503E+12,10/6/2022 4:00,SOL/USD,34.334,34.334,33.247,33.647,8323.55417,280062.62715798995
1.66501E+12,10/6/2022 0:00,SOL/USD,34.067,34.499,33.247,33.362,33241.18955,1108992.565867186
1.66499E+12,10/5/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66494E+12,10/5/2022 4:00,SOL/USD,34.087,34.499,33.191,34.334,44973.2894,1544112.9183282682
1.66493E+12,10/5/2022 0:00,SOL/USD,34.145,34.37,33.191,34.067,46397.17142,1580612.438833274
1.6649E+12,10/4/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66486E+12,10/4/2022 4:00,SOL/USD,33.103,34.403,33,34.087,44280.65233,1509394.596109058
1.66484E+12,10/4/2022 0:00,SOL/USD,32.895,34.403,32.854,34.145,34882.32465,1191056.975
1.66481E+12,10/3/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66477E+12,10/3/2022 4:00,SOL/USD,32.311,33.262,32,33.103,26390.72864,873612.2901
1.66476E+12,10/3/2022 0:00,SOL/USD,32.054,33.262,31.734,32.895,25368.74437,834504.8461827302
1.66473E+12,10/2/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66468E+12,10/2/2022 4:00,SOL/USD,32.837,33.001,31.734,32.311,18466.78336,596680.237
1.66467E+12,10/2/2022 0:00,SOL/USD,32.436,33.001,31.896,32.054,19140.52915,613530.5213420461
1.66464E+12,10/1/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.6646E+12,10/1/2022 4:00,SOL/USD,33.07,33.149,32.367,32.837,22500.54461,738850.3832
1.66458E+12,10/1/2022 0:00,SOL/USD,33.244,33.244,32.367,32.436,27185.00612,881772.8584434481
1.66455E+12,9/30/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66451E+12,9/30/2022 4:00,SOL/USD,34.072,35.212,32.628,33.07,103707.3641,3429602.529
1.6645E+12,9/30/2022 0:00,SOL/USD,33.946,35.212,32.628,33.244,106214.9732,3531010.5673986003
1.66447E+12,9/29/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66442E+12,9/29/2022 4:00,SOL/USD,33.728,34.421,32.663,34.072,135888.9309,4630007.653250009
1.66441E+12,9/29/2022 0:00,SOL/USD,33.223,34.421,32.663,33.946,136473.9768,4632745.614857337
1.66438E+12,9/28/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66434E+12,9/28/2022 4:00,SOL/USD,32.389,33.908,32.389,33.728,35056.05242,1182370.536
1.66432E+12,9/28/2022 0:00,SOL/USD,32.678,33.796,31.664,33.223,97207.29386,3229517.923877557
1.66429E+12,9/27/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66425E+12,9/27/2022 4:00,SOL/USD,34.749,35.408,31.664,32.389,129854.3936,4205853.954537123
1.66424E+12,9/27/2022 0:00,SOL/USD,33.912,35.408,32.077,32.678,132133.5708,4317860.828
1.66421E+12,9/26/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66416E+12,9/26/2022 4:00,SOL/USD,32.486,34.957,31.883,34.749,53008.80052,1842002.809234731
1.66415E+12,9/26/2022 0:00,SOL/USD,32.369,33.943,31.883,33.912,36439.29704,1235729.4411865678
1.66412E+12,9/25/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66408E+12,9/25/2022 4:00,SOL/USD,33.663,34.031,31.892,32.486,22268.08057,723400.8655
1.66406E+12,9/25/2022 0:00,SOL/USD,33.44,34.031,31.892,32.369,19900.01165,644143.4772
1.66404E+12,9/24/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66399E+12,9/24/2022 4:00,SOL/USD,34.009,34.76,33.154,33.663,40307.92309,1356885.6149786697
1.66398E+12,9/24/2022 0:00,SOL/USD,33.703,34.76,33.154,33.44,55596.95443,1859162.1561057598
1.66395E+12,9/23/2022 16:00,SOL/USD,32.313,33.949,31.837,32.806,0,0
1.66391E+12,9/23/2022 4:00,SOL/USD,32.968,34.5,31.225,34.009,112112.7981,3812844.151093035
1.66389E+12,9/23/2022 0:00,SOL/USD,32.437,33.971,31.225,33.703,99139.3563,3341293.7254126035
